system:index,Bioregions,OBJECTID,OBJECTID_1,Shape_Area,Shape_Leng,pop_den_2000,pop_den_2005,pop_den_2010,pop_den_2015,pop_den_2020,grid_id
00000000000000002882,NA24,126,127,5.87464319123E11,5327422.291,7.188269087674255,7.990750107681734,8.882818340127454,9.874474817876143,10.976837735937478,10371
00000000000000002883,NA24,126,127,5.87464319123E11,5327422.291,11.192689735651138,12.442215038784102,13.831233957209774,15.375319841562769,17.09178388482811,10372
00000000000000002884,NA24,126,127,5.87464319123E11,5327422.291,19.549136067579973,21.731554950088352,24.15761346786932,26.854511804670945,29.852485301983467,10373
00000000000000002885,NA24,126,127,5.87464319123E11,5327422.291,62.42890657531921,69.39832082602905,77.14578207074122,85.75815367497076,95.33198670520137,10374
00000000000000002886,NA24,126,127,5.87464319123E11,5327422.291,20.000118987870785,22.134196411985634,24.50371258674638,27.13487108767124,30.05679845412774,10375
00000000000000002887,NA24,126,127,5.87464319123E11,5327422.291,65.51103534467381,67.38926171540282,69.32268082841274,71.31306624674338,73.36226055,10376
00000000000000002888,NA24,126,127,5.87464319123E11,5327422.291,507.4952701876341,521.9197881137794,536.7542935693948,552.0104536165599,567.7002303,10377
00000000000000002889,NA24,126,127,5.87464319123E11,5327422.291,284.6130106580946,292.7025537678641,301.0220328,309.5779700213025,318.3771020811755,10378
0000000000000000288a,NA24,126,127,5.87464319123E11,5327422.291,60.294521794061595,62.00795465127077,63.770077947893874,65.58227798615003,67.44597654773513,10379
0000000000000000288b,NA24,126,127,5.87464319123E11,5327422.291,29.07967716787391,29.88797929741876,30.718752290793397,31.572622279082758,32.450230661193025,10380
0000000000000000288c,NA24,126,127,5.87464319123E11,5327422.291,20.17669213950318,20.733447358234265,21.305576942038677,21.893506733327538,22.49767427535996,10381
0000000000000000288d,NA24,126,127,5.87464319123E11,5327422.291,6.213762132721264,6.389688642214415,6.571063429685622,6.758115543535566,6.9510904045979505,10382
0000000000000000288e,NA24,126,127,5.87464319123E11,5327422.291,4.307971380117401,4.4268523236032955,4.549016772458479,4.674555973391109,4.8035635040221045,10383
0000000000000000288f,NA24,126,127,5.87464319123E11,5327422.291,5.898846553729382,6.061588655640665,6.2288206990664285,6.400666477915676,6.577253203043946,10384
00000000000000002890,NA24,126,127,5.87464319123E11,5327422.291,33.20213341878625,33.23856518149602,33.29733776,33.37854985732936,33.482315231258184,10385
00000000000000002891,NA24,126,127,5.87464319123E11,5327422.291,36.822238465468956,35.929053657378084,35.05753495669564,34.207156011579684,33.37740460841598,10386
00000000000000002892,NA24,126,127,5.87464319123E11,5327422.291,24.684094888329575,24.085341344305938,23.501111448278028,22.93105279619907,22.374822170894053,10387
00000000000000002893,NA24,126,127,5.87464319123E11,5327422.291,20.63782497114419,20.13721998842733,19.648758561722143,19.172145044181512,18.70709267960617,10388
00000000000000002894,NA24,126,127,5.87464319123E11,5327422.291,5.103487619611084,4.979693967787947,4.858903291772624,4.741042366770448,4.626040624,10389
00000000000000002895,NA24,126,127,5.87464319123E11,5327422.291,12.445705551820021,13.174250693401419,13.945443652073166,14.761780316365707,15.625903672243172,10390
00000000000000002896,NA24,126,127,5.87464319123E11,5327422.291,8.731818793,9.242961078852447,9.784024487663578,10.35676055926305,10.963023378894285,10391
00000000000000002897,NA24,126,127,5.87464319123E11,5327422.291,7.265114378902325,7.690398755,8.140578501,8.617110652296779,9.121538099074208,10392
00000000000000002898,NA24,126,127,5.87464319123E11,5327422.291,2.587908324528701,2.7393989632550078,2.899757591041346,3.0695032447134127,3.249185448591093,10393
00000000000000002899,NA24,126,127,5.87464319123E11,5327422.291,0.5743464001129304,0.6076751777981629,0.6429384090297351,0.6802483799673759,0.7197239331730196,10394
0000000000000000289a,NA24,126,127,5.87464319123E11,5327422.291,3.6827924687996054,3.8912761462512804,4.111562141736887,4.344318228539049,4.590250999106676,10395
0000000000000000289b,NA24,126,127,5.87464319123E11,5327422.291,46.08883115202189,48.69792932873965,51.45472802,54.36758967065811,57.44534906917812,10396
0000000000000000289c,NA24,126,127,5.87464319123E11,5327422.291,130.27098596510393,137.64565146318162,145.4378009308693,153.67106164864043,162.37040947735028,10397
0000000000000000289d,NA24,126,127,5.87464319123E11,5327422.291,108.14573626221342,114.26788517998942,120.73661313768798,127.57153416824625,134.79338371649354,10398
0000000000000000289e,NA24,126,127,5.87464319123E11,5327422.291,60.087266737176456,63.48881815421221,67.08293150400752,70.88050899341066,74.89306834686636,10399
0000000000000000289f,NA24,126,127,5.87464319123E11,5327422.291,21.07014507876542,22.250526767338666,23.49770216811863,24.81545167495144,26.207771205401304,10400
000000000000000028a0,NA24,126,127,5.87464319123E11,5327422.291,13.981057339017509,14.463529543174841,14.98394206546017,15.54378842,16.14468600196333,10401
000000000000000028a1,NA24,126,127,5.87464319123E11,5327422.291,5.99056745,5.764950261677119,5.553143306852982,5.354320327,5.1677045827659045,10402
000000000000000028a2,NA24,126,127,5.87464319123E11,5327422.291,4.064611700399332,3.897801081945801,3.7411515978856817,3.594055255288897,3.455940482,10403
000000000000000028a3,NA24,126,127,5.87464319123E11,5327422.291,7.158666633369628,6.734635865491483,6.336003944162194,5.961250299195931,5.608945174831018,10404
000000000000000028a4,NA24,126,127,5.87464319123E11,5327422.291,9.616979119,9.041169131051348,8.499835301,7.990913499981847,7.512463109,10405
000000000000000028a5,NA24,126,127,5.87464319123E11,5327422.291,4.350104353,4.089644742725276,3.8447800929715013,3.6145765778848093,3.3981562900798474,10406
000000000000000028a6,NA24,126,127,5.87464319123E11,5327422.291,6.253835118861312,5.8983998516623455,5.5633834488699225,5.2476020295569255,4.949941874109908,10407
000000000000000028a7,NA24,126,127,5.87464319123E11,5327422.291,9.07005175,8.656708341261456,8.262226046831266,7.885742722242221,7.526436102545339,10408
000000000000000028a8,NA24,126,127,5.87464319123E11,5327422.291,8.831915476,8.431072410991447,8.048421967424696,7.683138312124476,7.334433271081243,10409
000000000000000028a9,NA24,126,127,5.87464319123E11,5327422.291,6.132097167531139,5.8537873047992495,5.588108777858088,5.334488332741729,5.092378575414985,10410
000000000000000028aa,NA24,126,127,5.87464319123E11,5327422.291,1.977602978948607,1.8878479836922022,1.8021666085605157,1.7203739127764344,1.6422934577149935,10411
000000000000000028ab,NA24,126,127,5.87464319123E11,5327422.291,3.6198227612090492,3.439342148099358,3.2680373193904924,3.1054322058298833,2.9510754710071487,10412
000000000000000028ac,NA24,126,127,5.87464319123E11,5327422.291,5.321123136855552,4.999923492860058,4.698147996235837,4.414620159862486,4.148235465851298,10413
000000000000000028ad,NA24,126,127,5.87464319123E11,5327422.291,5.874647451336969,5.634541144322059,5.407302440467006,5.192174526427932,4.988446235,10414
000000000000000028ae,NA24,126,127,5.87464319123E11,5327422.291,14.202810497325688,13.592694767629304,13.015927953403995,12.470537844801642,11.954670939883865,10415
000000000000000028af,NA24,126,127,5.87464319123E11,5327422.291,21.244794699167194,19.992126753997812,18.815052330815025,17.708982827292868,16.669609235428556,10416
000000000000000028b0,NA24,126,127,5.87464319123E11,5327422.291,94.18042050855577,88.45341615061503,83.07466630372902,78.02299143780496,73.27850488762397,10417
000000000000000028b1,NA24,126,127,5.87464319123E11,5327422.291,47.568981946328115,44.676367317751854,41.959648381455516,39.408130343629836,37.011767062818336,10418
000000000000000028b2,NA24,126,127,5.87464319123E11,5327422.291,3.784033933603089,3.5915379748849823,3.4104334993684167,3.240030295,3.079680475,10419
000000000000000028b3,NA24,126,127,5.87464319123E11,5327422.291,40.53071189654497,40.192288471733235,39.856690713371236,39.523895727105234,39.19387852566104,10420
000000000000000028b4,NA24,126,127,5.87464319123E11,5327422.291,26.331782347747584,26.111917060605567,25.893887742996363,25.677678743606997,25.46327482317298,10421
000000000000000028b5,NA24,126,127,5.87464319123E11,5327422.291,10.366468027930035,10.279910162429378,10.194074766128049,10.108956179916675,10.024548442402136,10422
000000000000000028b6,NA24,126,127,5.87464319123E11,5327422.291,72.11513725903609,71.89068128,71.66872206418756,71.44924023441023,71.23221254088614,10423
000000000000000028b7,NA24,126,127,5.87464319123E11,5327422.291,3.017404967355226,3.0097409519135234,3.0021697129017273,2.9946906969673965,2.9873030886795453,10424
000000000000000028b8,NA24,126,127,5.87464319123E11,5327422.291,15.28909785942579,15.161562668304176,15.035091141685585,14.909675168309086,14.785305822438817,10425
000000000000000028b9,NA24,126,127,5.87464319123E11,5327422.291,32.52982377326975,32.260025045965165,31.992470913209882,31.72714170584485,31.464020378320562,10426
000000000000000028ba,NA24,126,127,5.87464319123E11,5327422.291,19.217113165053707,19.076537963711388,18.937043633027283,18.798621270926013,18.661262220262255,10427
000000000000000028bb,NA24,126,127,5.87464319123E11,5327422.291,11.744463621256111,11.66248087140028,11.581085669492673,11.500272979119977,11.420039300330897,10428
000000000000000028bc,NA24,126,127,5.87464319123E11,5327422.291,66.98395006363295,66.57768683751704,66.17388840988382,65.77254149,65.37363093855927,10429
000000000000000028bd,NA24,126,127,5.87464319123E11,5327422.291,44.17390079139123,43.906537580615606,43.64079273531409,43.37665781016814,43.11412059661663,10430
000000000000000028be,NA24,126,127,5.87464319123E11,5327422.291,15.114884434905566,15.023401747490828,14.932472376357348,14.842093613034203,14.752262133882757,10431
000000000000000028bf,NA24,126,127,5.87464319123E11,5327422.291,34.779429227969054,34.56944717053916,34.360754362696305,34.15334429575367,33.94720949494969,10432
000000000000000028c0,NA24,126,127,5.87464319123E11,5327422.291,24.827683931671384,24.774120810579323,24.72434066170581,24.67844295139743,24.63653441621189,10433
000000000000000028c1,NA24,126,127,5.87464319123E11,5327422.291,5.264752215855369,5.396384123271457,5.533066284373334,5.674977282664371,5.822301896578298,10434
000000000000000028c2,NA24,126,127,5.87464319123E11,5327422.291,5.250541054,5.437393287352502,5.6309333190058535,5.831400204,6.039041464032423,10435
000000000000000028c3,NA24,126,127,5.87464319123E11,5327422.291,8.140081687272533,8.431100136867512,8.732526405104275,9.044732956,9.368105048,10436
000000000000000028c4,NA24,126,127,5.87464319123E11,5327422.291,16.13759719667351,16.714707560970016,17.31245669600655,17.931582256422438,18.57284884985298,10437
000000000000000028c5,NA24,126,127,5.87464319123E11,5327422.291,19.122587210947817,19.806446363384023,20.514761544954695,21.248407374179607,22.008290313920714,10438
000000000000000028c6,NA24,126,127,5.87464319123E11,5327422.291,48.53302201049984,50.19885252985115,51.92517045186623,53.71412673190319,55.56795136030152,10439
000000000000000028c7,NA24,126,127,5.87464319123E11,5327422.291,83.21308448682616,82.23424161452722,81.27221596776467,80.32692742251993,79.39831121329834,10440
000000000000000028c8,NA24,126,127,5.87464319123E11,5327422.291,71.41052113811821,70.47474990507291,69.55124341,68.63983711484386,67.74037421775732,10441
000000000000000028c9,NA24,126,127,5.87464319123E11,5327422.291,69.14352423669942,68.23746001997172,67.34327138833022,66.46079879549639,65.58988968541263,10442
000000000000000028ca,NA24,126,127,5.87464319123E11,5327422.291,19.57418353044639,19.317681575935183,19.064541076200943,18.81471708311851,18.568167585697726,10443
000000000000000028cb,NA24,126,127,5.87464319123E11,5327422.291,12.110953547009988,11.952250560369142,11.795627000267237,11.641056110967863,11.488510551343094,10444
000000000000000028cc,NA24,126,127,5.87464319123E11,5327422.291,40.51891430042769,39.987951269091454,39.463945132882856,38.94680645486792,38.436442884514896,10445
000000000000000028cd,NA24,126,127,5.87464319123E11,5327422.291,3.5721523974894227,3.5239344902332848,3.4764026941868598,3.429545976223432,3.3833533934753137,10446
000000000000000028ce,NA24,126,127,5.87464319123E11,5327422.291,1.9603969401016372,1.9257225706276517,1.8918504545122519,1.8587566537045908,1.8264181865257607,10447
000000000000000028cf,NA24,126,127,5.87464319123E11,5327422.291,7.715543455378882,7.4789833931329355,7.253049865887252,7.037380712593252,6.831629650670821,10448
000000000000000028d0,NA24,126,127,5.87464319123E11,5327422.291,12.414112691443744,11.968984251769175,11.541977148402509,11.132421666335103,10.73967488277879,10449
000000000000000028d1,NA24,126,127,5.87464319123E11,5327422.291,7.586565729805849,7.294230374302541,7.013159864775025,6.7429196527786575,6.483092911210367,10450
000000000000000028d2,NA24,126,127,5.87464319123E11,5327422.291,8.458937203237484,8.132986671657552,7.819595922901665,7.518281287400941,7.228577279852958,10451
000000000000000028d3,NA24,126,127,5.87464319123E11,5327422.291,41.07132652512747,39.49280752225137,37.97517140714368,36.51607498307923,35.113261273638074,10452
000000000000000028d4,NA24,126,127,5.87464319123E11,5327422.291,50.68379641250151,49.46006124208322,48.293856622435946,47.18311322750759,46.125844438411505,10453
000000000000000028d5,NA24,126,127,5.87464319123E11,5327422.291,49.73175452,50.32076103,50.917528640559304,51.52214507299833,52.13469544743126,10454
000000000000000028d6,NA24,126,127,5.87464319123E11,5327422.291,92.82560671478059,94.04853889,95.28795048795153,96.54406386164567,97.81711016,10455
000000000000000028d7,NA24,126,127,5.87464319123E11,5327422.291,17.37387318710636,17.621077536248038,17.871799100997638,18.12608846993588,18.383995710814517,10456
000000000000000028d8,NA24,126,127,5.87464319123E11,5327422.291,17.481792647979617,17.730532479768247,17.98281152,18.23868032773056,18.498189509790713,10457
000000000000000028d9,NA24,126,127,5.87464319123E11,5327422.291,19.81114391586714,20.093026770452486,20.378920987851355,20.668882786194022,20.962970627046293,10458
000000000000000028da,NA24,126,127,5.87464319123E11,5327422.291,19.761673558065528,20.04256929257319,20.327468868833456,20.616428880913315,20.909506871518968,10459
000000000000000028db,NA24,126,127,5.87464319123E11,5327422.291,14.527343436042262,14.638938719962708,14.754448641065375,14.873871438107892,14.997208218059352,10460
000000000000000028dc,NA24,126,127,5.87464319123E11,5327422.291,11.578856494874787,11.681269039379432,11.786663931769295,11.895046216298164,12.006421540803988,10461
000000000000000028dd,NA24,126,127,5.87464319123E11,5327422.291,7.208975636839268,7.102750003689796,7.000120977975017,6.901014731277774,6.805359660321145,10462
000000000000000028de,NA24,126,127,5.87464319123E11,5327422.291,1.3873935724044655,1.3534521653330192,1.3203410979441974,1.288040044747865,1.256529272099776,10463
000000000000000028df,NA24,126,127,5.87464319123E11,5327422.291,5.882040287114363,5.738141057,5.597762303,5.4608177934307776,5.327223512078253,10464
000000000000000028e0,NA24,126,127,5.87464319123E11,5327422.291,50.144163174124714,48.91742761363953,47.72070563500865,46.55325832,45.41437229250554,10465
000000000000000028e1,NA24,126,127,5.87464319123E11,5327422.291,47.528008943710724,46.36527558970097,45.230989378242604,44.12445060685859,43.04498337908009,10466
